"Fahrt: Name","Ausleihdauer","Kunden Gruppe"
"1389201","5 bis 10 min","B2B"
"1080220","5 bis 10 min","B2B"
"1389240","5 bis 10 min","B2B"
"1080228","5 bis 10 min","B2B"
"1389660","5 bis 10 min","B2B"
"1080750","5 bis 10 min","B2B"
"1389849","5 bis 10 min","B2B"
"1080752","5 bis 10 min","B2B"
"1391338","5 bis 10 min","B2B"
"1081759","5 bis 10 min","B2B"
"1391546","5 bis 10 min","B2B"
"1081784","5 bis 10 min","B2B"
"1391865","5 bis 10 min","B2B"
"1081785","5 bis 10 min","B2B"
"1392182","5 bis 10 min","B2B"
"1082545","5 bis 10 min","B2B"
"1392679","5 bis 10 min","B2B"
"1082741","5 bis 10 min","B2B"
"1393287","5 bis 10 min","B2B"
"1083130","5 bis 10 min","B2B"
"1393531","5 bis 10 min","B2B"
"1083947","5 bis 10 min","B2B"
"1393712","5 bis 10 min","B2B"
"1085266","5 bis 10 min","B2B"
"1394958","5 bis 10 min","B2B"
"1085474","5 bis 10 min","B2B"
"1395263","5 bis 10 min","B2B"
"1086467","5 bis 10 min","B2B"
"1395545","5 bis 10 min","B2B"
"1086646","5 bis 10 min","B2B"
"1396393","5 bis 10 min","B2B"
"1087778","5 bis 10 min","B2B"
"1396642","5 bis 10 min","B2B"
"1088767","5 bis 10 min","B2B"
"1396871","5 bis 10 min","B2B"
"1088852","5 bis 10 min","B2B"
"1397147","5 bis 10 min","B2B"
"1088991","5 bis 10 min","B2B"
"1397728","5 bis 10 min","B2B"
"1090679","5 bis 10 min","B2B"
"1398369","5 bis 10 min","B2B"
"1092350","5 bis 10 min","B2B"
"1398526","5 bis 10 min","B2B"
"1094094","5 bis 10 min","B2B"
"1398766","5 bis 10 min","B2B"
"1094337","5 bis 10 min","B2B"
"1399785","5 bis 10 min","B2B"
"1094347","5 bis 10 min","B2B"
"1399865","5 bis 10 min","B2B"
"1094351","5 bis 10 min","B2B"
"1401368","5 bis 10 min","B2B"
"1097844","5 bis 10 min","B2B"
"1401873","5 bis 10 min","B2B"
"1097849","5 bis 10 min","B2B"
"1402513","5 bis 10 min","B2B"
"1100217","5 bis 10 min","B2B"
"1402835","5 bis 10 min","B2B"
"1101958","5 bis 10 min","B2B"
"1403228","5 bis 10 min","B2B"
"1102255","5 bis 10 min","B2B"
"1403322","5 bis 10 min","B2B"
"1103244","5 bis 10 min","B2B"
"1403658","5 bis 10 min","B2B"
"1103830","5 bis 10 min","B2B"
"1403981","5 bis 10 min","B2B"
"1103834","5 bis 10 min","B2B"
"1404080","5 bis 10 min","B2B"
"1103991","5 bis 10 min","B2B"
"1404289","5 bis 10 min","B2B"
"1104233","5 bis 10 min","B2B"
"1405072","5 bis 10 min","B2B"
"1104496","5 bis 10 min","B2B"
"1405104","5 bis 10 min","B2B"
"1106277","5 bis 10 min","B2B"
"1406201","5 bis 10 min","B2B"
"1107434","5 bis 10 min","B2B"
"1406252","5 bis 10 min","B2B"
"1108196","5 bis 10 min","B2B"
"1407875","5 bis 10 min","B2B"
"1108896","5 bis 10 min","B2B"
"1409862","5 bis 10 min","B2B"
"1109099","5 bis 10 min","B2B"
"1410243","5 bis 10 min","B2B"
"1110005","5 bis 10 min","B2B"
"1410444","5 bis 10 min","B2B"
"1111490","5 bis 10 min","B2B"
"1411414","5 bis 10 min","B2B"
"1111918","5 bis 10 min","B2B"
"1411427","5 bis 10 min","B2B"
"1112599","5 bis 10 min","B2B"
"1411515","5 bis 10 min","B2B"
"1114501","5 bis 10 min","B2B"
"1411947","5 bis 10 min","B2B"
"1115284","5 bis 10 min","B2B"
"1412057","5 bis 10 min","B2B"
"1115840","5 bis 10 min","B2B"
"1413158","5 bis 10 min","B2B"
"1116491","5 bis 10 min","B2B"
"1414841","5 bis 10 min","B2B"
"1116917","5 bis 10 min","B2B"
"1417192","5 bis 10 min","B2B"
"1117220","5 bis 10 min","B2B"
"1417892","5 bis 10 min","B2B"
"1117647","5 bis 10 min","B2B"
"1418436","5 bis 10 min","B2B"
"1118857","5 bis 10 min","B2B"
"1418993","5 bis 10 min","B2B"
"1120213","5 bis 10 min","B2B"
"1419133","5 bis 10 min","B2B"
"1120988","5 bis 10 min","B2B"
"1419146","5 bis 10 min","B2B"
"1121190","5 bis 10 min","B2B"
"1419413","5 bis 10 min","B2B"
"1121702","5 bis 10 min","B2B"
"1419796","5 bis 10 min","B2B"
"1123361","5 bis 10 min","B2B"
"1419831","5 bis 10 min","B2B"
"1123987","5 bis 10 min","B2B"
"1421492","5 bis 10 min","B2B"
"1124774","5 bis 10 min","B2B"
"1422678","5 bis 10 min","B2B"
"1125502","5 bis 10 min","B2B"
"1426136","5 bis 10 min","B2B"
"1125567","5 bis 10 min","B2B"
"1426824","5 bis 10 min","B2B"
"1126474","5 bis 10 min","B2B"
"1426844","5 bis 10 min","B2B"
"1127020","5 bis 10 min","B2B"
"1427777","5 bis 10 min","B2B"
"1127855","5 bis 10 min","B2B"
"1427792","5 bis 10 min","B2B"
"1128975","5 bis 10 min","B2B"
"1428597","5 bis 10 min","B2B"
"1129101","5 bis 10 min","B2B"
"1431145","5 bis 10 min","B2B"
"1129783","5 bis 10 min","B2B"
"1432655","5 bis 10 min","B2B"
"1130360","5 bis 10 min","B2B"
"1434443","5 bis 10 min","B2B"
"1314277","5 bis 10 min","B2B"
"1434856","5 bis 10 min","B2B"
"1315127","5 bis 10 min","B2B"
"1440027","5 bis 10 min","B2B"
"1315265","5 bis 10 min","B2B"
"1442047","5 bis 10 min","B2B"
"1315272","5 bis 10 min","B2B"
"1449006","5 bis 10 min","B2B"
"1316065","5 bis 10 min","B2B"
"1451358","5 bis 10 min","B2B"
"1318795","5 bis 10 min","B2B"
"1451399","5 bis 10 min","B2B"
"1319763","5 bis 10 min","B2B"
"1451790","5 bis 10 min","B2B"
"1319924","5 bis 10 min","B2B"
"1451842","5 bis 10 min","B2B"
"1320123","5 bis 10 min","B2B"
"1452458","5 bis 10 min","B2B"
"1320695","5 bis 10 min","B2B"
"1453246","5 bis 10 min","B2B"
"1320891","5 bis 10 min","B2B"
"1457307","5 bis 10 min","B2B"
"1321773","5 bis 10 min","B2B"
"1457685","5 bis 10 min","B2B"
"1322183","5 bis 10 min","B2B"
"1458218","5 bis 10 min","B2B"
"1322654","5 bis 10 min","B2B"
"1458985","5 bis 10 min","B2B"
"1324051","5 bis 10 min","B2B"
"1461173","5 bis 10 min","B2B"
"1324724","5 bis 10 min","B2B"
"1463297","5 bis 10 min","B2B"
"1325553","5 bis 10 min","B2B"
"1464470","5 bis 10 min","B2B"
"1327680","5 bis 10 min","B2B"
"1466634","5 bis 10 min","B2B"
"1328186","5 bis 10 min","B2B"
"1467222","5 bis 10 min","B2B"
"1328514","5 bis 10 min","B2B"
"1467355","5 bis 10 min","B2B"
"1329668","5 bis 10 min","B2B"
"1467546","5 bis 10 min","B2B"
"1329697","5 bis 10 min","B2B"
"1468188","5 bis 10 min","B2B"
"1329873","5 bis 10 min","B2B"
"1468195","5 bis 10 min","B2B"
"1330016","5 bis 10 min","B2B"
"1469922","5 bis 10 min","B2B"
"1330155","5 bis 10 min","B2B"
"1471032","5 bis 10 min","B2B"
"1330277","5 bis 10 min","B2B"
"1471537","5 bis 10 min","B2B"
"1330417","5 bis 10 min","B2B"
"1471638","5 bis 10 min","B2B"
"1330567","5 bis 10 min","B2B"
"1471666","5 bis 10 min","B2B"
"1331501","5 bis 10 min","B2B"
"1471780","5 bis 10 min","B2B"
"1331885","5 bis 10 min","B2B"
"1471938","5 bis 10 min","B2B"
"1333601","5 bis 10 min","B2B"
"1472379","5 bis 10 min","B2B"
"1334116","5 bis 10 min","B2B"
"1474036","5 bis 10 min","B2B"
"1335366","5 bis 10 min","B2B"
"1474481","5 bis 10 min","B2B"
"1335996","5 bis 10 min","B2B"
"1475030","5 bis 10 min","B2B"
"1338143","5 bis 10 min","B2B"
"1475156","5 bis 10 min","B2B"
"1339668","5 bis 10 min","B2B"
"1475325","5 bis 10 min","B2B"
"1339680","5 bis 10 min","B2B"
"1475876","5 bis 10 min","B2B"
"1339686","5 bis 10 min","B2B"
"1476319","5 bis 10 min","B2B"
"1341456","5 bis 10 min","B2B"
"1476324","5 bis 10 min","B2B"
"1342428","5 bis 10 min","B2B"
"1477060","5 bis 10 min","B2B"
"1343348","5 bis 10 min","B2B"
"1477540","5 bis 10 min","B2B"
"1343391","5 bis 10 min","B2B"
"1477769","5 bis 10 min","B2B"
"1343640","5 bis 10 min","B2B"
"1477788","5 bis 10 min","B2B"
"1343683","5 bis 10 min","B2B"
"1478252","5 bis 10 min","B2B"
"1343939","5 bis 10 min","B2B"
"1480662","5 bis 10 min","B2B"
"1344916","5 bis 10 min","B2B"
"1480940","5 bis 10 min","B2B"
"1345436","5 bis 10 min","B2B"
"1481337","5 bis 10 min","B2B"
"1346900","5 bis 10 min","B2B"
"1483472","5 bis 10 min","B2B"
"1347224","5 bis 10 min","B2B"
"1484555","5 bis 10 min","B2B"
"1347387","5 bis 10 min","B2B"
"1486082","5 bis 10 min","B2B"
"1348508","5 bis 10 min","B2B"
"1486101","5 bis 10 min","B2B"
"1348778","5 bis 10 min","B2B"
"1487115","5 bis 10 min","B2B"
"1349006","5 bis 10 min","B2B"
"1487382","5 bis 10 min","B2B"
"1350745","5 bis 10 min","B2B"
"1487453","5 bis 10 min","B2B"
"1351244","5 bis 10 min","B2B"
"1488365","5 bis 10 min","B2B"
"1351522","5 bis 10 min","B2B"
"1489825","5 bis 10 min","B2B"
"1351807","5 bis 10 min","B2B"
"1490052","5 bis 10 min","B2B"
"1352013","5 bis 10 min","B2B"
"1490487","5 bis 10 min","B2B"
"1352174","5 bis 10 min","B2B"
"1492858","5 bis 10 min","B2B"
"1352675","5 bis 10 min","B2B"
"1495085","5 bis 10 min","B2B"
"1354382","5 bis 10 min","B2B"
"1495117","5 bis 10 min","B2B"
"1354916","5 bis 10 min","B2B"
"1497279","5 bis 10 min","B2B"
"1355677","5 bis 10 min","B2B"
"1497507","5 bis 10 min","B2B"
"1356119","5 bis 10 min","B2B"
"1497884","5 bis 10 min","B2B"
"1356225","5 bis 10 min","B2B"
"1497962","5 bis 10 min","B2B"
"1357387","5 bis 10 min","B2B"
"1498221","5 bis 10 min","B2B"
"1358064","5 bis 10 min","B2B"
"1498837","5 bis 10 min","B2B"
"1358791","5 bis 10 min","B2B"
"1500722","5 bis 10 min","B2B"
"1360771","5 bis 10 min","B2B"
"1501527","5 bis 10 min","B2B"
"1361560","5 bis 10 min","B2B"
"1501814","5 bis 10 min","B2B"
"1362617","5 bis 10 min","B2B"
"1501978","5 bis 10 min","B2B"
"1364653","5 bis 10 min","B2B"
"1502942","5 bis 10 min","B2B"
"1366206","5 bis 10 min","B2B"
"1503846","5 bis 10 min","B2B"
"1366862","5 bis 10 min","B2B"
"1504330","5 bis 10 min","B2B"
"1366975","5 bis 10 min","B2B"
"1505869","5 bis 10 min","B2B"
"1366984","5 bis 10 min","B2B"
"1507190","5 bis 10 min","B2B"
"1367613","5 bis 10 min","B2B"
"1507353","5 bis 10 min","B2B"
"1368532","5 bis 10 min","B2B"
"1507449","5 bis 10 min","B2B"
"1369480","5 bis 10 min","B2B"
"1507699","5 bis 10 min","B2B"
"1370004","5 bis 10 min","B2B"
"1507906","5 bis 10 min","B2B"
"1370355","5 bis 10 min","B2B"
"1509019","5 bis 10 min","B2B"
"1370370","5 bis 10 min","B2B"
"1509700","5 bis 10 min","B2B"
"1370614","5 bis 10 min","B2B"
"1509726","5 bis 10 min","B2B"
"1371069","5 bis 10 min","B2B"
"1509969","5 bis 10 min","B2B"
"1371789","5 bis 10 min","B2B"
"1510813","5 bis 10 min","B2B"
"1372211","5 bis 10 min","B2B"
"1510929","5 bis 10 min","B2B"
"1372937","5 bis 10 min","B2B"
"1510936","5 bis 10 min","B2B"
"1373215","5 bis 10 min","B2B"
"1510970","5 bis 10 min","B2B"
"1374521","5 bis 10 min","B2B"
"1511617","5 bis 10 min","B2B"
"1374736","5 bis 10 min","B2B"
"1512079","5 bis 10 min","B2B"
"1375234","5 bis 10 min","B2B"
"1513013","5 bis 10 min","B2B"
"1375253","5 bis 10 min","B2B"
"1513048","5 bis 10 min","B2B"
"1375954","5 bis 10 min","B2B"
"1513940","5 bis 10 min","B2B"
"1378226","5 bis 10 min","B2B"
"1514127","5 bis 10 min","B2B"
"1380682","5 bis 10 min","B2B"
"1514383","5 bis 10 min","B2B"
"1380867","5 bis 10 min","B2B"
"1514669","5 bis 10 min","B2B"
"1382236","5 bis 10 min","B2B"
"1515248","5 bis 10 min","B2B"
"1382508","5 bis 10 min","B2B"
"1515276","5 bis 10 min","B2B"
"1382586","5 bis 10 min","B2B"
"1515582","5 bis 10 min","B2B"
"1382601","5 bis 10 min","B2B"
"1515694","5 bis 10 min","B2B"
"1383814","5 bis 10 min","B2B"
"1516712","5 bis 10 min","B2B"
"1383838","5 bis 10 min","B2B"
"1517588","5 bis 10 min","B2B"
"1386530","5 bis 10 min","B2B"
"1517713","5 bis 10 min","B2B"
"1386573","5 bis 10 min","B2B"
"1518719","5 bis 10 min","B2B"
"1387184","5 bis 10 min","B2B"
"1518760","5 bis 10 min","B2B"
"1254180","5 bis 10 min","B2B"
"1519380","5 bis 10 min","B2B"
"1255507","5 bis 10 min","B2B"
"1519551","5 bis 10 min","B2B"
"1255545","5 bis 10 min","B2B"
"1519561","5 bis 10 min","B2B"
"1256356","5 bis 10 min","B2B"
"1519715","5 bis 10 min","B2B"
"1256867","5 bis 10 min","B2B"
"1521126","5 bis 10 min","B2B"
"1257194","5 bis 10 min","B2B"
"1522032","5 bis 10 min","B2B"
"1257314","5 bis 10 min","B2B"
"1523211","5 bis 10 min","B2B"
"1257481","5 bis 10 min","B2B"
"1523618","5 bis 10 min","B2B"
"1257780","5 bis 10 min","B2B"
"1524450","5 bis 10 min","B2B"
"1257942","5 bis 10 min","B2B"
"1525086","5 bis 10 min","B2B"
"1258325","5 bis 10 min","B2B"
"1525129","5 bis 10 min","B2B"
"1260127","5 bis 10 min","B2B"
"1526918","5 bis 10 min","B2B"
"1260576","5 bis 10 min","B2B"
"1526925","5 bis 10 min","B2B"
"1261662","5 bis 10 min","B2B"
"1527841","5 bis 10 min","B2B"
"1261983","5 bis 10 min","B2B"
"1528526","5 bis 10 min","B2B"
"1263670","5 bis 10 min","B2B"
"1529455","5 bis 10 min","B2B"
"1264701","5 bis 10 min","B2B"
"1529692","5 bis 10 min","B2B"
"1265274","5 bis 10 min","B2B"
"1531781","5 bis 10 min","B2B"
"1265495","5 bis 10 min","B2B"
"1533568","5 bis 10 min","B2B"
"1266606","5 bis 10 min","B2B"
"1533935","5 bis 10 min","B2B"
"1267411","5 bis 10 min","B2B"
"1535733","5 bis 10 min","B2B"
"1268296","5 bis 10 min","B2B"
"1536239","5 bis 10 min","B2B"
"1269274","5 bis 10 min","B2B"
"1538719","5 bis 10 min","B2B"
"1269703","5 bis 10 min","B2B"
"1538720","5 bis 10 min","B2B"
"1270064","5 bis 10 min","B2B"
"1538854","5 bis 10 min","B2B"
"1271081","5 bis 10 min","B2B"
"1539504","5 bis 10 min","B2B"
"1271085","5 bis 10 min","B2B"
"1539547","5 bis 10 min","B2B"
"1271321","5 bis 10 min","B2B"
"1539930","5 bis 10 min","B2B"
"1272057","5 bis 10 min","B2B"
"1540397","5 bis 10 min","B2B"
"1272333","5 bis 10 min","B2B"
"1542364","5 bis 10 min","B2B"
"1272866","5 bis 10 min","B2B"
"1543918","5 bis 10 min","B2B"
"1273252","5 bis 10 min","B2B"
"1544655","5 bis 10 min","B2B"
"1274285","5 bis 10 min","B2B"
"1544777","5 bis 10 min","B2B"
"1274406","5 bis 10 min","B2B"
"1546545","5 bis 10 min","B2B"
"1274505","5 bis 10 min","B2B"
"1546810","5 bis 10 min","B2B"
"1274652","5 bis 10 min","B2B"
"1547078","5 bis 10 min","B2B"
"1275033","5 bis 10 min","B2B"
"1547197","5 bis 10 min","B2B"
"1275052","5 bis 10 min","B2B"
"1547905","5 bis 10 min","B2B"
"1275691","5 bis 10 min","B2B"
"1548179","5 bis 10 min","B2B"
"1277540","5 bis 10 min","B2B"
"1548672","5 bis 10 min","B2B"
"1278073","5 bis 10 min","B2B"
"1549201","5 bis 10 min","B2B"
"1278081","5 bis 10 min","B2B"
"1549244","5 bis 10 min","B2B"
"1278160","5 bis 10 min","B2B"
"1549866","5 bis 10 min","B2B"
"1278957","5 bis 10 min","B2B"
"1550100","5 bis 10 min","B2B"
"1279321","5 bis 10 min","B2B"
"1550170","5 bis 10 min","B2B"
"1280587","5 bis 10 min","B2B"
"1551193","5 bis 10 min","B2B"
"1280807","5 bis 10 min","B2B"
"1552081","5 bis 10 min","B2B"
"1281628","5 bis 10 min","B2B"
"1553086","5 bis 10 min","B2B"
"1283808","5 bis 10 min","B2B"
"1553339","5 bis 10 min","B2B"
"1284483","5 bis 10 min","B2B"
"1553719","5 bis 10 min","B2B"
"1285633","5 bis 10 min","B2B"
"1554687","5 bis 10 min","B2B"
"1288376","5 bis 10 min","B2B"
"1555287","5 bis 10 min","B2B"
"1288602","5 bis 10 min","B2B"
"1555296","5 bis 10 min","B2B"
"1288868","5 bis 10 min","B2B"
"1555368","5 bis 10 min","B2B"
"1289986","5 bis 10 min","B2B"
"1555479","5 bis 10 min","B2B"
"1293146","5 bis 10 min","B2B"
"1555670","5 bis 10 min","B2B"
"1293318","5 bis 10 min","B2B"
"1556033","5 bis 10 min","B2B"
"1294483","5 bis 10 min","B2B"
"1557099","5 bis 10 min","B2B"
"1296187","5 bis 10 min","B2B"
"1557552","5 bis 10 min","B2B"
"1296776","5 bis 10 min","B2B"
"1558456","5 bis 10 min","B2B"
"1296852","5 bis 10 min","B2B"
"1559923","5 bis 10 min","B2B"
"1297615","5 bis 10 min","B2B"
"1559987","5 bis 10 min","B2B"
"1299916","5 bis 10 min","B2B"
"1560007","5 bis 10 min","B2B"
"1302606","5 bis 10 min","B2B"
"1561508","5 bis 10 min","B2B"
"1302621","5 bis 10 min","B2B"
"1562005","5 bis 10 min","B2B"
"1302875","5 bis 10 min","B2B"
"1562014","5 bis 10 min","B2B"
"1304277","5 bis 10 min","B2B"
"1563745","5 bis 10 min","B2B"
"1304689","5 bis 10 min","B2B"
"1564412","5 bis 10 min","B2B"
"1304690","5 bis 10 min","B2B"
"1564610","5 bis 10 min","B2B"
"1305095","5 bis 10 min","B2B"
"1564999","5 bis 10 min","B2B"
"1305555","5 bis 10 min","B2B"
"1566380","5 bis 10 min","B2B"
"1305942","5 bis 10 min","B2B"
"1567881","5 bis 10 min","B2B"
"1306051","5 bis 10 min","B2B"
"1569918","5 bis 10 min","B2B"
"1306116","5 bis 10 min","B2B"
"1569944","5 bis 10 min","B2B"
"1306145","5 bis 10 min","B2B"
"1571658","5 bis 10 min","B2B"
"1306150","5 bis 10 min","B2B"
"1571662","5 bis 10 min","B2B"
"1306459","5 bis 10 min","B2B"
"1571747","5 bis 10 min","B2B"
"1306584","5 bis 10 min","B2B"
"1572755","5 bis 10 min","B2B"
"1307096","5 bis 10 min","B2B"
"1573101","5 bis 10 min","B2B"
"1307446","5 bis 10 min","B2B"
"1573430","5 bis 10 min","B2B"
"1308041","5 bis 10 min","B2B"
"1575075","5 bis 10 min","B2B"
"1308721","5 bis 10 min","B2B"
"1575284","5 bis 10 min","B2B"
"1310098","5 bis 10 min","B2B"
"1575943","5 bis 10 min","B2B"
"1310383","5 bis 10 min","B2B"
"1576081","5 bis 10 min","B2B"
"1310473","5 bis 10 min","B2B"
"1576384","5 bis 10 min","B2B"
"1311754","5 bis 10 min","B2B"
"1578068","5 bis 10 min","B2B"
"1312158","5 bis 10 min","B2B"
"1578414","5 bis 10 min","B2B"
"1388606","5 bis 10 min","B2B"
"1578510","5 bis 10 min","B2B"
"1389536","5 bis 10 min","B2B"
"1578580","5 bis 10 min","B2B"
"1389813","5 bis 10 min","B2B"
"1578666","5 bis 10 min","B2B"
"1390936","5 bis 10 min","B2B"
"1579060","5 bis 10 min","B2B"
"1391029","5 bis 10 min","B2B"
"1579096","5 bis 10 min","B2B"
"1392264","5 bis 10 min","B2B"
"1579151","5 bis 10 min","B2B"
"1392472","5 bis 10 min","B2B"
"1579391","5 bis 10 min","B2B"
"1393321","5 bis 10 min","B2B"
"1579849","5 bis 10 min","B2B"
"1393521","5 bis 10 min","B2B"
"1579881","5 bis 10 min","B2B"
"1394558","5 bis 10 min","B2B"
"1580029","5 bis 10 min","B2B"
"1395005","5 bis 10 min","B2B"
"1580146","5 bis 10 min","B2B"
"1395086","5 bis 10 min","B2B"
"1580195","5 bis 10 min","B2B"
"1395573","5 bis 10 min","B2B"
"1580582","5 bis 10 min","B2B"
"1396105","5 bis 10 min","B2B"
"1580855","5 bis 10 min","B2B"
"1396422","5 bis 10 min","B2B"
"1581058","5 bis 10 min","B2B"
"1396431","5 bis 10 min","B2B"
"1581176","5 bis 10 min","B2B"
"1396556","5 bis 10 min","B2B"
"1582761","5 bis 10 min","B2B"
"1397444","5 bis 10 min","B2B"
"1583492","5 bis 10 min","B2B"
"1398281","5 bis 10 min","B2B"
"1584132","5 bis 10 min","B2B"
"1398386","5 bis 10 min","B2B"
"1586647","5 bis 10 min","B2B"
"1398447","5 bis 10 min","B2B"
"1587220","5 bis 10 min","B2B"
"1398963","5 bis 10 min","B2B"
"1587487","5 bis 10 min","B2B"
"1399577","5 bis 10 min","B2B"
"1587744","5 bis 10 min","B2B"
"1399926","5 bis 10 min","B2B"
"1587885","5 bis 10 min","B2B"
"1400568","5 bis 10 min","B2B"
"1589173","5 bis 10 min","B2B"
"1400718","5 bis 10 min","B2B"
"1589325","5 bis 10 min","B2B"
"1402672","5 bis 10 min","B2B"
"1590509","5 bis 10 min","B2B"
"1403216","5 bis 10 min","B2B"
"1590632","5 bis 10 min","B2B"
"1403234","5 bis 10 min","B2B"
"1592278","5 bis 10 min","B2B"
"1403344","5 bis 10 min","B2B"
"1592583","5 bis 10 min","B2B"
"1403929","5 bis 10 min","B2B"
"1593065","5 bis 10 min","B2B"
"1404113","5 bis 10 min","B2B"
"1593479","5 bis 10 min","B2B"
"1405979","5 bis 10 min","B2B"
"1594028","5 bis 10 min","B2B"
"1406056","5 bis 10 min","B2B"
"1594076","5 bis 10 min","B2B"
"1406503","5 bis 10 min","B2B"
"1595708","5 bis 10 min","B2B"
"1406671","5 bis 10 min","B2B"
"1596380","5 bis 10 min","B2B"
"1406959","5 bis 10 min","B2B"
"1597353","5 bis 10 min","B2B"
"1409829","5 bis 10 min","B2B"
"1597414","5 bis 10 min","B2B"
"1410223","5 bis 10 min","B2B"
"1598581","5 bis 10 min","B2B"
"1411500","5 bis 10 min","B2B"
"1598702","5 bis 10 min","B2B"
"1413618","5 bis 10 min","B2B"
"1598714","5 bis 10 min","B2B"
"1414887","5 bis 10 min","B2B"
"1598823","5 bis 10 min","B2B"
"1415136","5 bis 10 min","B2B"
"1599696","5 bis 10 min","B2B"
"1416771","5 bis 10 min","B2B"
"1599819","5 bis 10 min","B2B"
"1418389","5 bis 10 min","B2B"
"1599919","5 bis 10 min","B2B"
"1418452","5 bis 10 min","B2B"
"1601250","5 bis 10 min","B2B"
"1418784","5 bis 10 min","B2B"
"1601848","5 bis 10 min","B2B"
"1418865","5 bis 10 min","B2B"
"1602884","5 bis 10 min","B2B"
"1419709","5 bis 10 min","B2B"
"1602970","5 bis 10 min","B2B"
"1419735","5 bis 10 min","B2B"
"1603405","5 bis 10 min","B2B"
"1421835","5 bis 10 min","B2B"
"1603439","5 bis 10 min","B2B"
"1423121","5 bis 10 min","B2B"
"1603561","5 bis 10 min","B2B"
"1424907","5 bis 10 min","B2B"
"1604343","5 bis 10 min","B2B"
"1426846","5 bis 10 min","B2B"
"1606444","5 bis 10 min","B2B"
"1427490","5 bis 10 min","B2B"
"1606882","5 bis 10 min","B2B"
"1427845","5 bis 10 min","B2B"
"1607924","5 bis 10 min","B2B"
"1429279","5 bis 10 min","B2B"
"1608748","5 bis 10 min","B2B"
"1431502","5 bis 10 min","B2B"
"1608873","5 bis 10 min","B2B"
"1431590","5 bis 10 min","B2B"
"1608928","5 bis 10 min","B2B"
"1433372","5 bis 10 min","B2B"
"1609077","5 bis 10 min","B2B"
"1434032","5 bis 10 min","B2B"
"1609291","5 bis 10 min","B2B"
"1435546","5 bis 10 min","B2B"
"1609673","5 bis 10 min","B2B"
"1436511","5 bis 10 min","B2B"
"1610297","5 bis 10 min","B2B"
"1445421","5 bis 10 min","B2B"
"1610692","5 bis 10 min","B2B"
"1446640","5 bis 10 min","B2B"
"1610859","5 bis 10 min","B2B"
"1449742","5 bis 10 min","B2B"
"1613373","5 bis 10 min","B2B"
"1451360","5 bis 10 min","B2B"
"1613509","5 bis 10 min","B2B"
"1451758","5 bis 10 min","B2B"
"1613572","5 bis 10 min","B2B"
"1453401","5 bis 10 min","B2B"
"1614066","5 bis 10 min","B2B"
"1454894","5 bis 10 min","B2B"
"1614606","5 bis 10 min","B2B"
"1455092","5 bis 10 min","B2B"
"1615132","5 bis 10 min","B2B"
"1457367","5 bis 10 min","B2B"
"1615717","5 bis 10 min","B2B"
"1457674","5 bis 10 min","B2B"
"1616173","5 bis 10 min","B2B"
"1457907","5 bis 10 min","B2B"
"1617186","5 bis 10 min","B2B"
"1459038","5 bis 10 min","B2B"
"1620281","5 bis 10 min","B2B"
"1459266","5 bis 10 min","B2B"
"1620673","5 bis 10 min","B2B"
"1460213","5 bis 10 min","B2B"
"1620747","5 bis 10 min","B2B"
"1460698","5 bis 10 min","B2B"
"1621858","5 bis 10 min","B2B"
"1461227","5 bis 10 min","B2B"
"1622279","5 bis 10 min","B2B"
"1461538","5 bis 10 min","B2B"
"1623822","5 bis 10 min","B2B"
"1461645","5 bis 10 min","B2B"
"1623834","5 bis 10 min","B2B"
"1462427","5 bis 10 min","B2B"
"1624257","5 bis 10 min","B2B"
"1463321","5 bis 10 min","B2B"
"1624300","5 bis 10 min","B2B"
"1465125","5 bis 10 min","B2B"
"1624513","5 bis 10 min","B2B"
"1466317","5 bis 10 min","B2B"
"1624709","5 bis 10 min","B2B"
"1466394","5 bis 10 min","B2B"
"1625205","5 bis 10 min","B2B"
"1466403","5 bis 10 min","B2B"
"1625354","5 bis 10 min","B2B"
"1466882","5 bis 10 min","B2B"
"1626178","5 bis 10 min","B2B"
"1467233","5 bis 10 min","B2B"
"1628469","5 bis 10 min","B2B"
"1467270","5 bis 10 min","B2B"
"1628934","5 bis 10 min","B2B"
"1467742","5 bis 10 min","B2B"
"1629363","5 bis 10 min","B2B"
"1467749","5 bis 10 min","B2B"
"1629870","5 bis 10 min","B2B"
"1468186","5 bis 10 min","B2B"
"1629941","5 bis 10 min","B2B"
"1468196","5 bis 10 min","B2B"
"1630292","5 bis 10 min","B2B"
"1468778","5 bis 10 min","B2B"
"1630963","5 bis 10 min","B2B"
"1472295","5 bis 10 min","B2B"
"1630995","5 bis 10 min","B2B"
"1473096","5 bis 10 min","B2B"
