"Fahrt: Name","Ende - Stunde","Ende Wochentag"
"977640","12","5 Freitag"
"1193666","12","5 Freitag"
"1667720","12","5 Freitag"
"1132109","12","5 Freitag"
"1193685","12","5 Freitag"
"1729058","12","5 Freitag"
"1132179","12","5 Freitag"
"1193695","12","5 Freitag"
"1729809","12","5 Freitag"
"1132289","12","5 Freitag"
"1230977","12","5 Freitag"
"1730028","12","5 Freitag"
"1132290","12","5 Freitag"
"1231099","12","5 Freitag"
"1730122","12","5 Freitag"
"1132292","12","5 Freitag"
"1231127","12","5 Freitag"
"1730193","12","5 Freitag"
"1132331","12","5 Freitag"
"1231258","12","5 Freitag"
"1730281","12","5 Freitag"
"1132348","12","5 Freitag"
"1231446","12","5 Freitag"
"1800865","12","5 Freitag"
"1164769","12","5 Freitag"
"996765","12","5 Freitag"
"1800939","12","5 Freitag"
"1193505","12","5 Freitag"
"1016370","12","5 Freitag"
"1800981","12","5 Freitag"
"1193610","12","5 Freitag"
"1033392","12","5 Freitag"
"1801061","12","5 Freitag"
"1193621","12","5 Freitag"
"1047886","12","5 Freitag"
"1859604","12","5 Freitag"
"1193694","12","5 Freitag"
"1047887","12","5 Freitag"
"1859613","12","5 Freitag"
"1193764","12","5 Freitag"
"1048012","12","5 Freitag"
"1859687","12","5 Freitag"
"1193780","12","5 Freitag"
"1048032","12","5 Freitag"
"1859688","12","5 Freitag"
"1230826","12","5 Freitag"
"1048036","12","5 Freitag"
"1859689","12","5 Freitag"
"1231088","12","5 Freitag"
"1066798","12","5 Freitag"
"1859691","12","5 Freitag"
"1066998","12","5 Freitag"
"1066924","12","5 Freitag"
"1859721","12","5 Freitag"
"1066999","12","5 Freitag"
"1097470","12","5 Freitag"
"1859752","12","5 Freitag"
"1097463","12","5 Freitag"
"1097762","12","5 Freitag"
"1859986","12","5 Freitag"
"1097814","12","5 Freitag"
"1097842","12","5 Freitag"
"1860280","12","5 Freitag"
"1097848","12","5 Freitag"
"1097977","12","5 Freitag"
"1942154","12","5 Freitag"
"1320628","12","5 Freitag"
"1320313","12","5 Freitag"
"1942773","12","5 Freitag"
"1320701","12","5 Freitag"
"1320383","12","5 Freitag"
"1942816","12","5 Freitag"
"1366927","12","5 Freitag"
"1320390","12","5 Freitag"
"1942902","12","5 Freitag"
"1367020","12","5 Freitag"
"1320544","12","5 Freitag"
"1942937","12","5 Freitag"
"1367184","12","5 Freitag"
"1320618","12","5 Freitag"
"1942944","12","5 Freitag"
"1367300","12","5 Freitag"
"1320662","12","5 Freitag"
"1942945","12","5 Freitag"
"1367425","12","5 Freitag"
"1320720","12","5 Freitag"
"1942978","12","5 Freitag"
"1275589","12","5 Freitag"
"1320730","12","5 Freitag"
"1943066","12","5 Freitag"
"1276173","12","5 Freitag"
"1366967","12","5 Freitag"
"2034793","12","5 Freitag"
"1508662","12","5 Freitag"
"1367167","12","5 Freitag"
"2034830","12","5 Freitag"
"1509144","12","5 Freitag"
"1367269","12","5 Freitag"
"2035169","12","5 Freitag"
"1509701","12","5 Freitag"
"1275549","12","5 Freitag"
"2035202","12","5 Freitag"
"1509859","12","5 Freitag"
"1275602","12","5 Freitag"
"2124385","12","5 Freitag"
"1509915","12","5 Freitag"
"1275704","12","5 Freitag"
"2124584","12","5 Freitag"
"1509940","12","5 Freitag"
"1275910","12","5 Freitag"
"2124776","12","5 Freitag"
"1509965","12","5 Freitag"
"1275942","12","5 Freitag"
"2209222","12","5 Freitag"
"1510024","12","5 Freitag"
"1275974","12","5 Freitag"
"2210044","12","5 Freitag"
"1510120","12","5 Freitag"
"1275989","12","5 Freitag"
"2291488","12","5 Freitag"
"1510140","12","5 Freitag"
"1275991","12","5 Freitag"
"2292079","12","5 Freitag"
"1556436","12","5 Freitag"
"1275995","12","5 Freitag"
"2292159","12","5 Freitag"
"1556496","12","5 Freitag"
"1276090","12","5 Freitag"
"2292285","12","5 Freitag"
"2292463","12","5 Freitag"
"2292595","12","5 Freitag"
"2382908","12","5 Freitag"
"2383074","12","5 Freitag"
"2383477","12","5 Freitag"
"2531441","12","5 Freitag"
"2531770","12","5 Freitag"
"2610290","12","5 Freitag"
"2610491","12","5 Freitag"
"2610780","12","5 Freitag"
"2686110","12","5 Freitag"
"2686313","12","5 Freitag"
"2686572","12","5 Freitag"
"2778283","12","5 Freitag"
"2778285","12","5 Freitag"
"2778367","12","5 Freitag"
"2778698","12","5 Freitag"
"2855992","12","5 Freitag"
"2856252","12","5 Freitag"
"2929831","12","5 Freitag"
"2929980","12","5 Freitag"
"2930107","12","5 Freitag"
"2930336","12","5 Freitag"
"3024458","12","5 Freitag"
"3024747","12","5 Freitag"
"3248973","12","5 Freitag"
"3249007","12","5 Freitag"
"3249012","12","5 Freitag"
"3249096","12","5 Freitag"
"3249249","12","5 Freitag"
"3249538","12","5 Freitag"
"3104300","12","5 Freitag"
"3104778","12","5 Freitag"
"3104972","12","5 Freitag"
"3183785","12","5 Freitag"
"3183787","12","5 Freitag"
"3183805","12","5 Freitag"
"3183838","12","5 Freitag"
"3183846","12","5 Freitag"
"3183898","12","5 Freitag"
"3183930","12","5 Freitag"
"3184154","12","5 Freitag"
"3184171","12","5 Freitag"
"977605","12","5 Freitag"
"1132284","12","5 Freitag"
"1132286","12","5 Freitag"
"1132294","12","5 Freitag"
"1132334","12","5 Freitag"
"1164668","12","5 Freitag"
"1164881","12","5 Freitag"
"1164964","12","5 Freitag"
"1192940","12","5 Freitag"
"1193517","12","5 Freitag"
"1193592","12","5 Freitag"
"1193652","12","5 Freitag"
"1230708","12","5 Freitag"
"1230839","12","5 Freitag"
"1231056","12","5 Freitag"
"1231057","12","5 Freitag"
"1231067","12","5 Freitag"
"1231135","12","5 Freitag"
"1231168","12","5 Freitag"
"1231235","12","5 Freitag"
"1231340","12","5 Freitag"
"996771","12","5 Freitag"
"1016284","12","5 Freitag"
"1048026","12","5 Freitag"
"1066815","12","5 Freitag"
"1066861","12","5 Freitag"
"1066972","12","5 Freitag"
"1097798","12","5 Freitag"
"1097818","12","5 Freitag"
"1097844","12","5 Freitag"
"1097849","12","5 Freitag"
"1098026","12","5 Freitag"
"1320516","12","5 Freitag"
"1320611","12","5 Freitag"
"1320687","12","5 Freitag"
"1320695","12","5 Freitag"
"1320733","12","5 Freitag"
"1366962","12","5 Freitag"
"1366975","12","5 Freitag"
"1366984","12","5 Freitag"
"1367307","12","5 Freitag"
"1275691","12","5 Freitag"
"1276208","12","5 Freitag"
"1415882","12","5 Freitag"
"1416027","12","5 Freitag"
"1459764","12","5 Freitag"
"1509168","12","5 Freitag"
"1509795","12","5 Freitag"
"1509950","12","5 Freitag"
"1509980","12","5 Freitag"
"1556400","12","5 Freitag"
"1556584","12","5 Freitag"
"1556652","12","5 Freitag"
"1556660","12","5 Freitag"
"1556831","12","5 Freitag"
"1611950","12","5 Freitag"
"1612006","12","5 Freitag"
"1612032","12","5 Freitag"
"1612232","12","5 Freitag"
"1612366","12","5 Freitag"
"1666986","12","5 Freitag"
"1667301","12","5 Freitag"
"1667402","12","5 Freitag"
"1667457","12","5 Freitag"
"1667641","12","5 Freitag"
"1667814","12","5 Freitag"
"1727872","12","5 Freitag"
"1729932","12","5 Freitag"
"1730085","12","5 Freitag"
"1730095","12","5 Freitag"
"1730177","12","5 Freitag"
"1730354","12","5 Freitag"
"1730587","12","5 Freitag"
"1799921","12","5 Freitag"
"1800681","12","5 Freitag"
"1800842","12","5 Freitag"
"1859249","12","5 Freitag"
"1859966","12","5 Freitag"
"1860082","12","5 Freitag"
"1860234","12","5 Freitag"
"1860333","12","5 Freitag"
"1942762","12","5 Freitag"
"1942855","12","5 Freitag"
"1943077","12","5 Freitag"
"2034138","12","5 Freitag"
"2034584","12","5 Freitag"
"2034648","12","5 Freitag"
"2034994","12","5 Freitag"
"2124396","12","5 Freitag"
"2124435","12","5 Freitag"
"2124462","12","5 Freitag"
"2124724","12","5 Freitag"
"2124931","12","5 Freitag"
"2124970","12","5 Freitag"
"2209728","12","5 Freitag"
"2209933","12","5 Freitag"
"2209991","12","5 Freitag"
"2292110","12","5 Freitag"
"2292765","12","5 Freitag"
"2382886","12","5 Freitag"
"2382984","12","5 Freitag"
"2382999","12","5 Freitag"
"2383047","12","5 Freitag"
"2383081","12","5 Freitag"
"2530771","12","5 Freitag"
"2531206","12","5 Freitag"
"2531466","12","5 Freitag"
"2531596","12","5 Freitag"
"2531968","12","5 Freitag"
"2610725","12","5 Freitag"
"2686281","12","5 Freitag"
"2686364","12","5 Freitag"
"2686596","12","5 Freitag"
"2778149","12","5 Freitag"
"2778168","12","5 Freitag"
"2778534","12","5 Freitag"
"2778621","12","5 Freitag"
"2855736","12","5 Freitag"
"2929845","12","5 Freitag"
"2930026","12","5 Freitag"
"3024374","12","5 Freitag"
"3249122","12","5 Freitag"
"3249195","12","5 Freitag"
"3249287","12","5 Freitag"
"3249535","12","5 Freitag"
"3249545","12","5 Freitag"
"1556510","12","5 Freitag"
"1556618","12","5 Freitag"
"1611905","12","5 Freitag"
"1611964","12","5 Freitag"
"1612009","12","5 Freitag"
"1612066","12","5 Freitag"
"1612086","12","5 Freitag"
"1612303","12","5 Freitag"
"1612363","12","5 Freitag"
"1666946","12","5 Freitag"
"1667425","12","5 Freitag"
"1667563","12","5 Freitag"
"1667576","12","5 Freitag"
"1667610","12","5 Freitag"
"1667617","12","5 Freitag"
"1667677","12","5 Freitag"
"1729867","12","5 Freitag"
"1730063","12","5 Freitag"
"1730103","12","5 Freitag"
"1730227","12","5 Freitag"
"1730416","12","5 Freitag"
"1800648","12","5 Freitag"
"1800662","12","5 Freitag"
"1800696","12","5 Freitag"
"1800802","12","5 Freitag"
"1800881","12","5 Freitag"
"1801120","12","5 Freitag"
"1801241","12","5 Freitag"
"1801255","12","5 Freitag"
"1859495","12","5 Freitag"
"1859609","12","5 Freitag"
"1859971","12","5 Freitag"
"1860147","12","5 Freitag"
"1942686","12","5 Freitag"
"1942724","12","5 Freitag"
"1942734","12","5 Freitag"
"1942810","12","5 Freitag"
"1942870","12","5 Freitag"
"1942932","12","5 Freitag"
"1942936","12","5 Freitag"
"1942988","12","5 Freitag"
"1943061","12","5 Freitag"
"2032631","12","5 Freitag"
"2034972","12","5 Freitag"
"2123918","12","5 Freitag"
"2124514","12","5 Freitag"
"2124580","12","5 Freitag"
"2124727","12","5 Freitag"
"2124820","12","5 Freitag"
"2124849","12","5 Freitag"
"2210108","12","5 Freitag"
"2291336","12","5 Freitag"
"2291794","12","5 Freitag"
"2292207","12","5 Freitag"
"2292253","12","5 Freitag"
"2292296","12","5 Freitag"
"2292619","12","5 Freitag"
"2292719","12","5 Freitag"
"2381888","12","5 Freitag"
"2382081","12","5 Freitag"
"2382630","12","5 Freitag"
"2382804","12","5 Freitag"
"2382940","12","5 Freitag"
"2382945","12","5 Freitag"
"2383097","12","5 Freitag"
"2383325","12","5 Freitag"
"2383476","12","5 Freitag"
"2383486","12","5 Freitag"
"2453866","12","5 Freitag"
"2453972","12","5 Freitag"
"2530790","12","5 Freitag"
"2531741","12","5 Freitag"
"2531772","12","5 Freitag"
"2531828","12","5 Freitag"
"2531889","12","5 Freitag"
"2532007","12","5 Freitag"
"2610306","12","5 Freitag"
"2610711","12","5 Freitag"
"2610786","12","5 Freitag"
"2686209","12","5 Freitag"
"2777740","12","5 Freitag"
"2777851","12","5 Freitag"
"2778689","12","5 Freitag"
"2778702","12","5 Freitag"
"2778779","12","5 Freitag"
"2776824","12","5 Freitag"
"2855836","12","5 Freitag"
"2855846","12","5 Freitag"
"2856042","12","5 Freitag"
"2855932","12","5 Freitag"
"2929567","12","5 Freitag"
"2929822","12","5 Freitag"
"2929853","12","5 Freitag"
"2929896","12","5 Freitag"
"2930028","12","5 Freitag"
"2930035","12","5 Freitag"
"2930272","12","5 Freitag"
"2930327","12","5 Freitag"
"3024690","12","5 Freitag"
"3248524","12","5 Freitag"
"3249205","12","5 Freitag"
"3249232","12","5 Freitag"
"3249549","12","5 Freitag"
"3104356","12","5 Freitag"
"3104445","12","5 Freitag"
"3104447","12","5 Freitag"
"3104581","12","5 Freitag"
"3104632","12","5 Freitag"
"3104825","12","5 Freitag"
"3104891","12","5 Freitag"
"3104953","12","5 Freitag"
"3183561","12","5 Freitag"
"3183563","12","5 Freitag"
"3183706","12","5 Freitag"
"3183716","12","5 Freitag"
"3183788","12","5 Freitag"
"3183864","12","5 Freitag"
"3183910","12","5 Freitag"
"3183986","12","5 Freitag"
"3184001","12","5 Freitag"
"977504","12","5 Freitag"
"977507","12","5 Freitag"
"1132156","12","5 Freitag"
"1132193","12","5 Freitag"
"1132234","12","5 Freitag"
"1132275","12","5 Freitag"
"1132304","12","5 Freitag"
"1132333","12","5 Freitag"
"1132361","12","5 Freitag"
"1132363","12","5 Freitag"
"1164821","12","5 Freitag"
"1164958","12","5 Freitag"
"1193570","12","5 Freitag"
"1193744","12","5 Freitag"
"1231123","12","5 Freitag"
"1231185","12","5 Freitag"
"1231224","12","5 Freitag"
"1231328","12","5 Freitag"
"1231405","12","5 Freitag"
"996770","12","5 Freitag"
"1016293","12","5 Freitag"
"1016355","12","5 Freitag"
"1047929","12","5 Freitag"
"1047992","12","5 Freitag"
"1066997","12","5 Freitag"
"1097605","12","5 Freitag"
"1097655","12","5 Freitag"
"1097728","12","5 Freitag"
"1097749","12","5 Freitag"
"1097752","12","5 Freitag"
"1097841","12","5 Freitag"
"1097852","12","5 Freitag"
"1097955","12","5 Freitag"
"1320535","12","5 Freitag"
"1320536","12","5 Freitag"
"1320633","12","5 Freitag"
"1366303","12","5 Freitag"
"1367042","12","5 Freitag"
"1367061","12","5 Freitag"
"1367128","12","5 Freitag"
"1367281","12","5 Freitag"
"1275767","12","5 Freitag"
"1276076","12","5 Freitag"
"1276089","12","5 Freitag"
"1276176","12","5 Freitag"
"1276261","12","5 Freitag"
"1415879","12","5 Freitag"
"1415998","12","5 Freitag"
"1416200","12","5 Freitag"
"1416308","12","5 Freitag"
"1509233","12","5 Freitag"
"1509695","12","5 Freitag"
"1509703","12","5 Freitag"
"1509770","12","5 Freitag"
"1509813","12","5 Freitag"
"1509855","12","5 Freitag"
"1509885","12","5 Freitag"
"1509906","12","5 Freitag"
"1509963","12","5 Freitag"
"1510028","12","5 Freitag"
"1510031","12","5 Freitag"
"1510046","12","5 Freitag"
"1510119","12","5 Freitag"
"1556426","12","5 Freitag"
"1556571","12","5 Freitag"
"1556747","12","5 Freitag"
"1611808","12","5 Freitag"
"1611999","12","5 Freitag"
"1612063","12","5 Freitag"
"1612115","12","5 Freitag"
"1612297","12","5 Freitag"
"1666913","12","5 Freitag"
"1667287","12","5 Freitag"
"1667469","12","5 Freitag"
"1667512","12","5 Freitag"
"1667715","12","5 Freitag"
"1730075","12","5 Freitag"
"1730207","12","5 Freitag"
"1730302","12","5 Freitag"
"1730353","12","5 Freitag"
"1730421","12","5 Freitag"
"1730468","12","5 Freitag"
"1730490","12","5 Freitag"
"1801003","12","5 Freitag"
"1801059","12","5 Freitag"
"1801195","12","5 Freitag"
"1801215","12","5 Freitag"
"1801250","12","5 Freitag"
"1801287","12","5 Freitag"
"1859193","12","5 Freitag"
"1859327","12","5 Freitag"
"1859660","12","5 Freitag"
"1859694","12","5 Freitag"
"1859723","12","5 Freitag"
"1859832","12","5 Freitag"
"1859864","12","5 Freitag"
"1859926","12","5 Freitag"
"1942673","12","5 Freitag"
"1942731","12","5 Freitag"
"1942793","12","5 Freitag"
"1942974","12","5 Freitag"
"1942976","12","5 Freitag"
"1942982","12","5 Freitag"
"2034436","12","5 Freitag"
"2034636","12","5 Freitag"
"2034727","12","5 Freitag"
"2034934","12","5 Freitag"
"2035004","12","5 Freitag"
"2124579","12","5 Freitag"
"2124617","12","5 Freitag"
"2124703","12","5 Freitag"
"2124864","12","5 Freitag"
"2208695","12","5 Freitag"
"2209468","12","5 Freitag"
"2209753","12","5 Freitag"
"2209923","12","5 Freitag"
"2210175","12","5 Freitag"
"2292386","12","5 Freitag"
"2292671","12","5 Freitag"
"2382117","12","5 Freitag"
"2382635","12","5 Freitag"
"2383064","12","5 Freitag"
"2383287","12","5 Freitag"
"2383362","12","5 Freitag"
"2383391","12","5 Freitag"
"2453785","12","5 Freitag"
"2453977","12","5 Freitag"
"2531511","12","5 Freitag"
"2531555","12","5 Freitag"
"2531556","12","5 Freitag"
"2531712","12","5 Freitag"
"2531822","12","5 Freitag"
"2610054","12","5 Freitag"
"2610381","12","5 Freitag"
"2610415","12","5 Freitag"
"2686149","12","5 Freitag"
"2686466","12","5 Freitag"
"2686649","12","5 Freitag"
"2778368","12","5 Freitag"
"2778663","12","5 Freitag"
"2855882","12","5 Freitag"
"2856078","12","5 Freitag"
"2929521","12","5 Freitag"
"2929793","12","5 Freitag"
"2929844","12","5 Freitag"
"2929951","12","5 Freitag"
"2930167","12","5 Freitag"
"3024142","12","5 Freitag"
"3024231","12","5 Freitag"
"3024363","12","5 Freitag"
"3024574","12","5 Freitag"
"3024697","12","5 Freitag"
"3024879","12","5 Freitag"
"3248882","12","5 Freitag"
"3249158","12","5 Freitag"
"3249265","12","5 Freitag"
"3249274","12","5 Freitag"
"3249347","12","5 Freitag"
"3249388","12","5 Freitag"
"3249464","12","5 Freitag"
"3249480","12","5 Freitag"
"3249624","12","5 Freitag"
"3103931","12","5 Freitag"
"3104289","12","5 Freitag"
"3104537","12","5 Freitag"
"3104809","12","5 Freitag"
"3104810","12","5 Freitag"
"3183711","12","5 Freitag"
"3183748","12","5 Freitag"
"3183755","12","5 Freitag"
"3183771","12","5 Freitag"
"3183809","12","5 Freitag"
"3183906","12","5 Freitag"
"3183909","12","5 Freitag"
"3183927","12","5 Freitag"
"3183952","12","5 Freitag"
"3184102","12","5 Freitag"
"3184132","12","5 Freitag"
"3184158","12","5 Freitag"
"3184182","12","5 Freitag"
"960983","12","5 Freitag"
"977622","12","5 Freitag"
"977649","12","5 Freitag"
"1132196","12","5 Freitag"
"1132288","12","5 Freitag"
"1164677","12","5 Freitag"
"1164748","12","5 Freitag"
"1164851","12","5 Freitag"
"1164977","12","5 Freitag"
"1193587","12","5 Freitag"
"1193591","12","5 Freitag"
"1193609","12","5 Freitag"
"1193633","12","5 Freitag"
"1193664","12","5 Freitag"
"1193734","12","5 Freitag"
"1230616","12","5 Freitag"
"1231040","12","5 Freitag"
"1231047","12","5 Freitag"
"1231098","12","5 Freitag"
"1231237","12","5 Freitag"
"1231458","12","5 Freitag"
"996525","12","5 Freitag"
"996723","12","5 Freitag"
"996764","12","5 Freitag"
"996779","12","5 Freitag"
"996843","12","5 Freitag"
"1016362","12","5 Freitag"
"1066922","12","5 Freitag"
"1097467","12","5 Freitag"
"1097621","12","5 Freitag"
"1097671","12","5 Freitag"
"1097733","12","5 Freitag"
"1097748","12","5 Freitag"
"1097830","12","5 Freitag"
"1097937","12","5 Freitag"
"1097959","12","5 Freitag"
"1320367","12","5 Freitag"
"1320520","12","5 Freitag"
"1320775","12","5 Freitag"
"1366869","12","5 Freitag"
"1366936","12","5 Freitag"
"1366941","12","5 Freitag"
"1367039","12","5 Freitag"
"1367250","12","5 Freitag"
"1367308","12","5 Freitag"
"1367406","12","5 Freitag"
"1276125","12","5 Freitag"
"1415999","12","5 Freitag"
"1509317","12","5 Freitag"
"1509789","12","5 Freitag"
"1509871","12","5 Freitag"
"1510075","12","5 Freitag"
"1510076","12","5 Freitag"
"1552137","12","5 Freitag"
"1556233","12","5 Freitag"
"1556663","12","5 Freitag"
"1556695","12","5 Freitag"
"1557088","12","5 Freitag"
"1611732","12","5 Freitag"
"1611845","12","5 Freitag"
"1612034","12","5 Freitag"
"1612095","12","5 Freitag"
"1612125","12","5 Freitag"
"1667284","12","5 Freitag"
"1667653","12","5 Freitag"
"1667667","12","5 Freitag"
"1667717","12","5 Freitag"
"1667722","12","5 Freitag"
"1667876","12","5 Freitag"
"1730041","12","5 Freitag"
"1730220","12","5 Freitag"
"1800676","12","5 Freitag"
"1800686","12","5 Freitag"
"1800707","12","5 Freitag"
"1800858","12","5 Freitag"
"1800922","12","5 Freitag"
"1800962","12","5 Freitag"
"1800975","12","5 Freitag"
"1801002","12","5 Freitag"
"1801087","12","5 Freitag"
"1801247","12","5 Freitag"
"1801282","12","5 Freitag"
"1859545","12","5 Freitag"
"1859906","12","5 Freitag"
"1859993","12","5 Freitag"
"1860200","12","5 Freitag"
"1942524","12","5 Freitag"
"1942548","12","5 Freitag"
"1942660","12","5 Freitag"
"1942815","12","5 Freitag"
"1942911","12","5 Freitag"
"1942923","12","5 Freitag"
"1942971","12","5 Freitag"
"1943037","12","5 Freitag"
"1943058","12","5 Freitag"
"2033462","12","5 Freitag"
"2033812","12","5 Freitag"
"2034358","12","5 Freitag"
"2034730","12","5 Freitag"
"2034919","12","5 Freitag"
"2035016","12","5 Freitag"
"2124513","12","5 Freitag"
"2124790","12","5 Freitag"
"2124865","12","5 Freitag"
"2124914","12","5 Freitag"
"2209366","12","5 Freitag"
"2209631","12","5 Freitag"
"2209729","12","5 Freitag"
"2209767","12","5 Freitag"
"2209800","12","5 Freitag"
"2209935","12","5 Freitag"
"2210070","12","5 Freitag"
"2291920","12","5 Freitag"
"2292292","12","5 Freitag"
"2292785","12","5 Freitag"
"2292821","12","5 Freitag"
"2382793","12","5 Freitag"
"2382924","12","5 Freitag"
"2382952","12","5 Freitag"
"2531352","12","5 Freitag"
"2531687","12","5 Freitag"
"2610412","12","5 Freitag"
"2778007","12","5 Freitag"
"2778169","12","5 Freitag"
"2778434","12","5 Freitag"
"2778624","12","5 Freitag"
"2778721","12","5 Freitag"
"2305086","12","6 Samstag"
"979758","12","6 Samstag"
"1872469","12","6 Samstag"
"2393467","12","6 Samstag"
"1135676","12","6 Samstag"
"1872798","12","6 Samstag"
"2393484","12","6 Samstag"
"1169144","12","6 Samstag"
"1872900","12","6 Samstag"
"2393732","12","6 Samstag"
"1237374","12","6 Samstag"
"2048372","12","6 Samstag"
"2393901","12","6 Samstag"
"1018873","12","6 Samstag"
"2137938","12","6 Samstag"
"2622747","12","6 Samstag"
"1034765","12","6 Samstag"
"2138154","12","6 Samstag"
"2623233","12","6 Samstag"
